Date,Service,Region,CostUSD,UsageQuantity
2025-12-08,Amazon SQS,ap-northeast-1,0.89,7.32
2025-12-08,AWS Glue,us-east-1,1.25,32.03
2025-12-08,AWS Glue,us-west-2,0.83,21.35
2025-12-08,AWS Glue,ap-northeast-1,0.42,10.68
2025-12-08,Amazon Redshift,us-east-1,4.36,24.5
2025-12-08,Amazon Redshift,us-west-2,2.9,16.33
2025-12-08,Amazon Redshift,ap-northeast-1,1.45,8.16
2025-12-08,Amazon Athena,us-east-1,4.46,5.3
2025-12-08,Amazon Athena,us-west-2,2.97,3.53
2025-12-08,Amazon Athena,ap-northeast-1,1.49,1.77
2025-12-08,AWS Step Functions,us-east-1,2.42,24.6
2025-12-08,AWS Step Functions,us-west-2,1.61,16.4
2025-12-08,AWS Step Functions,ap-northeast-1,0.8,8.2
2025-12-08,Amazon EKS,us-east-1,1.41,48.84
2025-12-08,Amazon EKS,us-west-2,0.94,32.56
2025-12-08,Amazon EKS,ap-northeast-1,0.47,16.28
2025-12-08,Amazon ECS,us-east-1,2.4,20.93
2025-12-08,Amazon ECS,us-west-2,1.6,13.95
2025-12-08,Amazon ECS,ap-northeast-1,0.8,6.97
2025-12-08,AWS CloudTrail,us-east-1,2.54,4.97
2025-12-08,AWS CloudTrail,us-west-2,1.69,3.31
2025-12-08,AWS CloudTrail,ap-northeast-1,0.85,1.66
2025-12-08,Amazon CloudWatch,us-east-1,1.36,34.83
2025-12-08,Amazon CloudWatch,us-west-2,0.91,23.22
2025-12-08,Amazon CloudWatch,ap-northeast-1,0.45,11.61
2025-12-08,AWS KMS,us-east-1,1.55,16.71
2025-12-08,AWS KMS,us-west-2,1.04,11.14
2025-12-08,AWS KMS,ap-northeast-1,0.52,5.57
2025-12-09,Amazon EC2,us-east-1,4.46,38.41
2025-12-09,Amazon EC2,us-west-2,2.98,25.6
2025-12-09,Amazon EC2,ap-northeast-1,1.49,12.8
2025-12-09,Amazon S3,us-east-1,3.27,20.45
2025-12-09,Amazon S3,us-west-2,2.18,13.63
2025-12-09,Amazon S3,ap-northeast-1,1.09,6.82
2025-12-09,Amazon RDS,us-east-1,2.14,16.96
2025-12-09,Amazon RDS,us-west-2,1.43,11.31
2025-12-09,Amazon RDS,ap-northeast-1,0.71,5.65
2025-12-09,AWS Lambda,us-east-1,1.01,14.55
2025-12-09,AWS Lambda,us-west-2,0.67,9.7
2025-12-09,AWS Lambda,ap-northeast-1,0.34,4.85
2025-12-09,Amazon CloudFront,us-east-1,1.57,14.65
2025-12-09,Amazon CloudFront,us-west-2,1.05,9.77
2025-12-09,Amazon CloudFront,ap-northeast-1,0.52,4.88
2025-12-09,Amazon DynamoDB,us-east-1,0.15,27.2
2025-12-09,Amazon DynamoDB,us-west-2,0.1,18.13
2025-12-09,Amazon DynamoDB,ap-northeast-1,0.05,9.06
2025-12-09,Amazon EBS,us-east-1,2.85,42.01
2025-12-09,Amazon EBS,us-west-2,1.9,28.01
2025-12-09,Amazon EBS,ap-northeast-1,0.95,14.0
2025-12-09,Amazon VPC,us-east-1,1.5,27.96
2025-12-09,Amazon VPC,us-west-2,1.0,18.64
2025-12-09,Amazon VPC,ap-northeast-1,0.5,9.32
2025-12-09,Amazon Route 53,us-east-1,2.97,22.46
2025-12-09,Amazon Route 53,us-west-2,1.98,14.97
2025-12-09,Amazon Route 53,ap-northeast-1,0.99,7.49
2025-12-09,Amazon SNS,us-east-1,3.62,32.75
2025-12-09,Amazon SNS,us-west-2,2.41,21.83
2025-12-09,Amazon SNS,ap-northeast-1,1.21,10.92
2025-12-09,Amazon SQS,us-east-1,2.99,22.45
2025-12-09,Amazon SQS,us-west-2,1.99,14.96
2025-12-09,Amazon SQS,ap-northeast-1,1.0,7.48
2025-12-09,AWS Glue,us-east-1,1.97,11.32
2025-12-09,AWS Glue,us-west-2,1.31,7.55
2025-12-09,AWS Glue,ap-northeast-1,0.66,3.77
2025-12-09,Amazon Redshift,us-east-1,1.29,18.78
2025-12-09,Amazon Redshift,us-west-2,0.86,12.52
2025-12-09,Amazon Redshift,ap-northeast-1,0.43,6.26
2025-12-09,Amazon Athena,us-east-1,0.81,29.4
2025-12-09,Amazon Athena,us-west-2,0.54,19.6
2025-12-09,Amazon Athena,ap-northeast-1,0.27,9.8
2025-12-09,AWS Step Functions,us-east-1,4.29,15.92
2025-12-09,AWS Step Functions,us-west-2,2.86,10.61
2025-12-09,AWS Step Functions,ap-northeast-1,1.43,5.31
2025-12-09,Amazon EKS,us-east-1,2.92,14.66
2025-12-09,Amazon EKS,us-west-2,1.95,9.77
2025-12-09,Amazon EKS,ap-northeast-1,0.97,4.89
2025-12-09,Amazon ECS,us-east-1,2.04,18.09
2025-12-09,Amazon ECS,us-west-2,1.36,12.06
2025-12-09,Amazon ECS,ap-northeast-1,0.68,6.03
2025-12-09,AWS CloudTrail,us-east-1,3.4,18.21
2025-12-09,AWS CloudTrail,us-west-2,2.27,12.14
2025-12-09,AWS CloudTrail,ap-northeast-1,1.13,6.07
2025-12-09,Amazon CloudWatch,us-east-1,4.01,22.55
2025-12-09,Amazon CloudWatch,us-west-2,2.68,15.03
2025-12-09,Amazon CloudWatch,ap-northeast-1,1.34,7.52
2025-12-09,AWS KMS,us-east-1,1.52,12.46
2025-12-09,AWS KMS,us-west-2,1.02,8.31
2025-12-09,AWS KMS,ap-northeast-1,0.51,4.15
2025-12-10,Amazon EC2,us-east-1,2.88,33.95
2025-12-10,Amazon EC2,us-west-2,1.92,22.63
2025-12-10,Amazon EC2,ap-northeast-1,0.96,11.32
2025-12-10,Amazon S3,us-east-1,2.91,47.39
2025-12-10,Amazon S3,us-west-2,1.94,31.59
2025-12-10,Amazon S3,ap-northeast-1,0.97,15.8
2025-12-10,Amazon RDS,us-east-1,4.64,21.93
2025-12-10,Amazon RDS,us-west-2,3.1,14.62
2025-12-10,Amazon RDS,ap-northeast-1,1.55,7.31
2025-12-10,AWS Lambda,us-east-1,2.02,29.7
2025-12-10,AWS Lambda,us-west-2,1.35,19.8
2025-12-10,AWS Lambda,ap-northeast-1,0.67,9.9
2025-12-10,Amazon CloudFront,us-east-1,1.25,36.66
2025-12-10,Amazon CloudFront,us-west-2,0.83,24.44
2025-12-10,Amazon CloudFront,ap-northeast-1,0.42,12.22
2025-12-10,Amazon DynamoDB,us-east-1,3.04,27.57
2025-12-10,Amazon DynamoDB,us-west-2,2.03,18.38
2025-12-10,Amazon DynamoDB,ap-northeast-1,1.01,9.19
2025-12-10,Amazon EBS,us-east-1,3.53,42.23
2025-12-10,Amazon EBS,us-west-2,2.35,28.15
2025-12-10,Amazon EBS,ap-northeast-1,1.18,14.08
2025-12-10,Amazon VPC,us-east-1,2.75,23.87
2025-12-10,Amazon VPC,us-west-2,1.84,15.91
2025-12-10,Amazon VPC,ap-northeast-1,0.92,7.96
2025-12-10,Amazon Route 53,us-east-1,4.76,34.67
2025-12-10,Amazon Route 53,us-west-2,3.18,23.12
2025-12-10,Amazon Route 53,ap-northeast-1,1.59,11.56
2025-12-10,Amazon SNS,us-east-1,2.02,25.05
2025-12-10,Amazon SNS,us-west-2,1.35,16.7
2025-12-10,Amazon SNS,ap-northeast-1,0.67,8.35
2025-12-10,Amazon SQS,us-east-1,2.79,28.62
2025-12-10,Amazon SQS,us-west-2,1.86,19.08
2025-12-10,Amazon SQS,ap-northeast-1,0.93,9.54
2025-12-10,AWS Glue,us-east-1,0.47,9.57
2025-12-10,AWS Glue,us-west-2,0.31,6.38
2025-12-10,AWS Glue,ap-northeast-1,0.15,3.19
2025-12-10,Amazon Redshift,us-east-1,1.17,15.36
2025-12-10,Amazon Redshift,us-west-2,0.78,10.24
2025-12-10,Amazon Redshift,ap-northeast-1,0.39,5.12
2025-12-10,Amazon Athena,us-east-1,1.53,31.34
2025-12-10,Amazon Athena,us-west-2,1.02,20.9
2025-12-10,Amazon Athena,ap-northeast-1,0.51,10.45
2025-12-10,AWS Step Functions,us-east-1,2.25,26.96
2025-12-10,AWS Step Functions,us-west-2,1.5,17.98
2025-12-10,AWS Step Functions,ap-northeast-1,0.75,8.99
2025-12-10,Amazon EKS,us-east-1,0.67,20.39
2025-12-10,Amazon EKS,us-west-2,0.44,13.59
2025-12-10,Amazon EKS,ap-northeast-1,0.22,6.79
2025-12-10,Amazon ECS,us-east-1,3.38,30.95
2025-12-10,Amazon ECS,us-west-2,2.25,20.63
2025-12-10,Amazon ECS,ap-northeast-1,1.13,10.32
2025-12-10,AWS CloudTrail,us-east-1,1.42,26.61
2025-12-10,AWS CloudTrail,us-west-2,0.94,17.74
2025-12-10,AWS CloudTrail,ap-northeast-1,0.47,8.87
2025-12-10,Amazon CloudWatch,us-east-1,5.8,24.82
2025-12-10,Amazon CloudWatch,us-west-2,3.87,16.55
2025-12-10,Amazon CloudWatch,ap-northeast-1,1.93,8.27
2025-12-10,AWS KMS,us-east-1,1.46,23.26
2025-12-10,AWS KMS,us-west-2,0.97,15.51
2025-12-10,AWS KMS,ap-northeast-1,0.49,7.75
2025-12-11,Amazon EC2,us-east-1,2.64,23.49
2025-12-11,Amazon EC2,us-west-2,1.76,15.66
2025-12-11,Amazon EC2,ap-northeast-1,0.88,7.83
2025-12-11,Amazon S3,us-east-1,2.46,10.56
2025-12-11,Amazon S3,us-west-2,1.64,7.04
2025-12-11,Amazon S3,ap-northeast-1,0.82,3.52
2025-12-11,Amazon RDS,us-east-1,1.05,23.5
2025-12-11,Amazon RDS,us-west-2,0.7,15.67
2025-12-11,Amazon RDS,ap-northeast-1,0.35,7.83
2025-12-11,AWS Lambda,us-east-1,2.25,19.34
2025-12-11,AWS Lambda,us-west-2,1.5,12.89
2025-12-11,AWS Lambda,ap-northeast-1,0.75,6.45
2025-12-11,Amazon CloudFront,us-east-1,2.23,25.61
2025-12-11,Amazon CloudFront,us-west-2,1.49,17.07
2025-12-11,Amazon CloudFront,ap-northeast-1,0.74,8.54
2025-12-11,Amazon DynamoDB,us-east-1,3.83,24.01
2025-12-11,Amazon DynamoDB,us-west-2,2.56,16.01
2025-12-11,Amazon DynamoDB,ap-northeast-1,1.28,8.0
2025-12-11,Amazon EBS,us-east-1,3.1,19.59
2025-12-11,Amazon EBS,us-west-2,2.07,13.06
2025-12-11,Amazon EBS,ap-northeast-1,1.03,6.53
2025-12-11,Amazon VPC,us-east-1,3.36,28.75
2025-12-11,Amazon VPC,us-west-2,2.24,19.17
2025-12-11,Amazon VPC,ap-northeast-1,1.12,9.58
2025-12-11,Amazon Route 53,us-east-1,3.8,32.13
2025-12-11,Amazon Route 53,us-west-2,2.53,21.42
2025-12-11,Amazon Route 53,ap-northeast-1,1.27,10.71
2025-12-11,Amazon SNS,us-east-1,3.38,24.02
2025-12-11,Amazon SNS,us-west-2,2.26,16.01
2025-12-11,Amazon SNS,ap-northeast-1,1.13,8.0
2025-12-11,Amazon SQS,us-east-1,2.87,35.63
2025-12-11,Amazon SQS,us-west-2,1.91,23.76
2025-12-11,Amazon SQS,ap-northeast-1,0.96,11.88
2025-12-11,AWS Glue,us-east-1,1.52,18.71
2025-12-11,AWS Glue,us-west-2,1.01,12.48
2025-12-11,AWS Glue,ap-northeast-1,0.51,6.24
2025-12-11,Amazon Redshift,us-east-1,2.77,29.16
2025-12-11,Amazon Redshift,us-west-2,1.85,19.44
2025-12-11,Amazon Redshift,ap-northeast-1,0.92,9.72
2025-12-11,Amazon Athena,us-east-1,1.26,24.25
2025-12-11,Amazon Athena,us-west-2,0.84,16.17
2025-12-11,Amazon Athena,ap-northeast-1,0.42,8.08
2025-12-11,AWS Step Functions,us-east-1,2.36,2.85
2025-12-11,AWS Step Functions,us-west-2,1.57,1.9
2025-12-11,AWS Step Functions,ap-northeast-1,0.79,0.95
2025-12-11,Amazon EKS,us-east-1,2.17,23.43
2025-12-11,Amazon EKS,us-west-2,1.45,15.62
2025-12-11,Amazon EKS,ap-northeast-1,0.72,7.81
2025-12-11,Amazon ECS,us-east-1,2.26,39.16
2025-12-11,Amazon ECS,us-west-2,1.51,26.11
2025-12-11,Amazon ECS,ap-northeast-1,0.75,13.05
2025-12-11,AWS CloudTrail,us-east-1,0.68,16.75
2025-12-11,AWS CloudTrail,us-west-2,0.45,11.17
2025-12-11,AWS CloudTrail,ap-northeast-1,0.23,5.58
2025-12-11,Amazon CloudWatch,us-east-1,0.0,20.19
2025-12-11,Amazon CloudWatch,us-west-2,0.0,13.46
2025-12-11,Amazon CloudWatch,ap-northeast-1,0.0,6.73
2025-12-11,AWS KMS,us-east-1,1.91,19.9
2025-12-11,AWS KMS,us-west-2,1.27,13.27
2025-12-11,AWS KMS,ap-northeast-1,0.64,6.63
2025-12-12,Amazon EC2,us-east-1,4.16,33.6
2025-12-12,Amazon EC2,us-west-2,2.77,22.4
2025-12-12,Amazon EC2,ap-northeast-1,1.39,11.2
2025-12-12,Amazon S3,us-east-1,2.62,21.3
2025-12-12,Amazon S3,us-west-2,1.74,14.2
2025-12-12,Amazon S3,ap-northeast-1,0.87,7.1
2025-12-12,Amazon RDS,us-east-1,4.04,24.8
2025-12-12,Amazon RDS,us-west-2,2.69,16.53
2025-12-12,Amazon RDS,ap-northeast-1,1.35,8.27
2025-12-12,AWS Lambda,us-east-1,1.27,7.84
2025-12-12,AWS Lambda,us-west-2,0.85,5.23
2025-12-12,AWS Lambda,ap-northeast-1,0.42,2.61
2025-12-12,Amazon CloudFront,us-east-1,1.84,32.55
2025-12-12,Amazon CloudFront,us-west-2,1.23,21.7
2025-12-12,Amazon CloudFront,ap-northeast-1,0.61,10.85
2025-12-12,Amazon DynamoDB,us-east-1,5.92,25.61
2025-12-12,Amazon DynamoDB,us-west-2,3.94,17.08
2025-12-12,Amazon DynamoDB,ap-northeast-1,1.97,8.54
2025-12-12,Amazon EBS,us-east-1,1.35,13.15
2025-12-12,Amazon EBS,us-west-2,0.9,8.77
2025-12-12,Amazon EBS,ap-northeast-1,0.45,4.38
2025-12-12,Amazon VPC,us-east-1,3.33,7.36
2025-12-12,Amazon VPC,us-west-2,2.22,4.9
2025-12-12,Amazon VPC,ap-northeast-1,1.11,2.45
2025-12-12,Amazon Route 53,us-east-1,3.33,33.17
2025-12-12,Amazon Route 53,us-west-2,2.22,22.12
2025-12-12,Amazon Route 53,ap-northeast-1,1.11,11.06
2025-12-12,Amazon SNS,us-east-1,3.15,22.8
2025-12-12,Amazon SNS,us-west-2,2.1,15.2
2025-12-12,Amazon SNS,ap-northeast-1,1.05,7.6
2025-12-12,Amazon SQS,us-east-1,3.35,26.71
2025-12-12,Amazon SQS,us-west-2,2.23,17.81
2025-12-12,Amazon SQS,ap-northeast-1,1.11,8.9
2025-12-12,AWS Glue,us-east-1,1.33,43.51
2025-12-12,AWS Glue,us-west-2,0.89,29.0
2025-12-12,AWS Glue,ap-northeast-1,0.44,14.5
2025-12-12,Amazon Redshift,us-east-1,1.97,32.76
2025-12-12,Amazon Redshift,us-west-2,1.31,21.84
2025-12-12,Amazon Redshift,ap-northeast-1,0.66,10.92
2025-12-12,Amazon Athena,us-east-1,0.0,37.77
2025-12-12,Amazon Athena,us-west-2,0.0,25.18
2025-12-12,Amazon Athena,ap-northeast-1,0.0,12.59
2025-12-12,AWS Step Functions,us-east-1,4.71,25.3
2025-12-12,AWS Step Functions,us-west-2,3.14,16.87
2025-12-12,AWS Step Functions,ap-northeast-1,1.57,8.43
2025-12-12,Amazon EKS,us-east-1,3.34,30.59
2025-12-12,Amazon EKS,us-west-2,2.23,20.39
2025-12-12,Amazon EKS,ap-northeast-1,1.11,10.2
2025-12-12,Amazon ECS,us-east-1,1.53,30.47
2025-12-12,Amazon ECS,us-west-2,1.02,20.31
2025-12-12,Amazon ECS,ap-northeast-1,0.51,10.16
2025-12-12,AWS CloudTrail,us-east-1,1.28,18.91
2025-12-12,AWS CloudTrail,us-west-2,0.86,12.61
2025-12-12,AWS CloudTrail,ap-northeast-1,0.43,6.3
2025-12-12,Amazon CloudWatch,us-east-1,4.19,34.74
2025-12-12,Amazon CloudWatch,us-west-2,2.79,23.16
2025-12-12,Amazon CloudWatch,ap-northeast-1,1.4,11.58
2025-12-12,AWS KMS,us-east-1,1.44,17.66
2025-12-12,AWS KMS,us-west-2,0.96,11.78
2025-12-12,AWS KMS,ap-northeast-1,0.48,5.89
2025-12-13,Amazon EC2,us-east-1,1.53,32.33
2025-12-13,Amazon EC2,us-west-2,1.02,21.55
2025-12-13,Amazon EC2,ap-northeast-1,0.51,10.78
2025-12-13,Amazon S3,us-east-1,1.0,28.57
2025-12-13,Amazon S3,us-west-2,0.67,19.04
2025-12-13,Amazon S3,ap-northeast-1,0.33,9.52
2025-12-13,Amazon RDS,us-east-1,3.62,24.12
2025-12-13,Amazon RDS,us-west-2,2.41,16.08
2025-12-13,Amazon RDS,ap-northeast-1,1.21,8.04
2025-12-13,AWS Lambda,us-east-1,4.01,21.95
2025-12-13,AWS Lambda,us-west-2,2.68,14.64
2025-12-13,AWS Lambda,ap-northeast-1,1.34,7.32
2025-12-13,Amazon CloudFront,us-east-1,2.18,15.23
2025-12-13,Amazon CloudFront,us-west-2,1.45,10.15
2025-12-13,Amazon CloudFront,ap-northeast-1,0.73,5.08
2025-12-13,Amazon DynamoDB,us-east-1,4.03,17.34
2025-12-13,Amazon DynamoDB,us-west-2,2.68,11.56
2025-12-13,Amazon DynamoDB,ap-northeast-1,1.34,5.78
2025-12-13,Amazon EBS,us-east-1,3.02,24.29
2025-12-13,Amazon EBS,us-west-2,2.02,16.19
2025-12-13,Amazon EBS,ap-northeast-1,1.01,8.09
2025-12-13,Amazon VPC,us-east-1,0.92,18.91
2025-12-13,Amazon VPC,us-west-2,0.61,12.61
2025-12-13,Amazon VPC,ap-northeast-1,0.31,6.3
2025-12-13,Amazon Route 53,us-east-1,4.58,27.02
2025-12-13,Amazon Route 53,us-west-2,3.05,18.01
2025-12-13,Amazon Route 53,ap-northeast-1,1.52,9.0
2025-12-13,Amazon SNS,us-east-1,0.98,28.05
2025-12-13,Amazon SNS,us-west-2,0.66,18.7
2025-12-13,Amazon SNS,ap-northeast-1,0.33,9.35
2025-12-13,Amazon SQS,us-east-1,2.28,59.54
2025-12-13,Amazon SQS,us-west-2,1.52,39.69
2025-12-13,Amazon SQS,ap-northeast-1,0.76,19.85
2025-12-13,AWS Glue,us-east-1,2.93,21.2
2025-12-13,AWS Glue,us-west-2,1.95,14.13
2025-12-13,AWS Glue,ap-northeast-1,0.98,7.06
2025-12-13,Amazon Redshift,us-east-1,4.63,6.59
2025-12-13,Amazon Redshift,us-west-2,3.09,4.39
2025-12-13,Amazon Redshift,ap-northeast-1,1.54,2.2
2025-12-13,Amazon Athena,us-east-1,2.64,44.95
2025-12-13,Amazon Athena,us-west-2,1.76,29.96
2025-12-13,Amazon Athena,ap-northeast-1,0.88,14.98
2025-12-13,AWS Step Functions,us-east-1,2.33,7.67
2025-12-13,AWS Step Functions,us-west-2,1.55,5.11
2025-12-13,AWS Step Functions,ap-northeast-1,0.78,2.55
2025-12-13,Amazon EKS,us-east-1,1.91,39.55
2025-12-13,Amazon EKS,us-west-2,1.27,26.36
2025-12-13,Amazon EKS,ap-northeast-1,0.64,13.18
2025-12-13,Amazon ECS,us-east-1,3.06,16.61
2025-12-13,Amazon ECS,us-west-2,2.04,11.07
2025-12-13,Amazon ECS,ap-northeast-1,1.02,5.54
2025-12-13,AWS CloudTrail,us-east-1,1.47,19.41
2025-12-13,AWS CloudTrail,us-west-2,0.98,12.94
2025-12-13,AWS CloudTrail,ap-northeast-1,0.49,6.47
2025-12-13,Amazon CloudWatch,us-east-1,3.04,38.38
2025-12-13,Amazon CloudWatch,us-west-2,2.03,25.59
2025-12-13,Amazon CloudWatch,ap-northeast-1,1.01,12.79
2025-12-13,AWS KMS,us-east-1,4.08,29.56
2025-12-13,AWS KMS,us-west-2,2.72,19.71
2025-12-13,AWS KMS,ap-northeast-1,1.36,9.85
2025-12-14,Amazon EC2,us-east-1,0.51,11.72
2025-12-14,Amazon EC2,us-west-2,0.34,7.81
2025-12-14,Amazon EC2,ap-northeast-1,0.17,3.91
2025-12-14,Amazon S3,us-east-1,3.3,11.54
2025-12-14,Amazon S3,us-west-2,2.2,7.7
2025-12-14,Amazon S3,ap-northeast-1,1.1,3.85
2025-12-14,Amazon RDS,us-east-1,2.16,28.04
2025-12-14,Amazon RDS,us-west-2,1.44,18.69
2025-12-14,Amazon RDS,ap-northeast-1,0.72,9.35
2025-12-14,AWS Lambda,us-east-1,0.8,14.76
2025-12-14,AWS Lambda,us-west-2,0.53,9.84
2025-12-14,AWS Lambda,ap-northeast-1,0.27,4.92
2025-12-14,Amazon CloudFront,us-east-1,2.36,30.04
2025-12-14,Amazon CloudFront,us-west-2,1.57,20.02
2025-12-14,Amazon CloudFront,ap-northeast-1,0.79,10.01
2025-12-14,Amazon DynamoDB,us-east-1,4.09,31.07
2025-12-14,Amazon DynamoDB,us-west-2,2.73,20.71
2025-12-14,Amazon DynamoDB,ap-northeast-1,1.36,10.36
2025-12-14,Amazon EBS,us-east-1,2.61,17.54
2025-12-14,Amazon EBS,us-west-2,1.74,11.69
2025-12-14,Amazon EBS,ap-northeast-1,0.87,5.85
2025-12-14,Amazon VPC,us-east-1,0.9,19.89
2025-12-14,Amazon VPC,us-west-2,0.6,13.26
2025-12-14,Amazon VPC,ap-northeast-1,0.3,6.63
2025-12-14,Amazon Route 53,us-east-1,3.12,28.36
2025-12-14,Amazon Route 53,us-west-2,2.08,18.91
2025-12-14,Amazon Route 53,ap-northeast-1,1.04,9.45
2025-12-14,Amazon SNS,us-east-1,0.0,17.14
2025-12-14,Amazon SNS,us-west-2,0.0,11.43
2025-12-14,Amazon SNS,ap-northeast-1,0.0,5.71
2025-12-14,Amazon SQS,us-east-1,4.3,25.79
2025-12-14,Amazon SQS,us-west-2,2.87,17.19
2025-12-14,Amazon SQS,ap-northeast-1,1.43,8.6
2025-12-14,AWS Glue,us-east-1,0.38,48.56
2025-12-14,AWS Glue,us-west-2,0.25,32.37
2025-12-14,AWS Glue,ap-northeast-1,0.12,16.19
2025-12-14,Amazon Redshift,us-east-1,2.46,28.84
2025-12-14,Amazon Redshift,us-west-2,1.64,19.23
2025-12-14,Amazon Redshift,ap-northeast-1,0.82,9.61
2025-12-14,Amazon Athena,us-east-1,3.1,21.32
2025-12-14,Amazon Athena,us-west-2,2.07,14.22
2025-12-14,Amazon Athena,ap-northeast-1,1.03,7.11
2025-12-14,AWS Step Functions,us-east-1,1.41,46.22
2025-12-14,AWS Step Functions,us-west-2,0.94,30.81
2025-12-14,AWS Step Functions,ap-northeast-1,0.47,15.41
2025-12-14,Amazon EKS,us-east-1,4.0,33.22
2025-12-14,Amazon EKS,us-west-2,2.67,22.15
2025-12-14,Amazon EKS,ap-northeast-1,1.33,11.07
2025-12-14,Amazon ECS,us-east-1,3.37,14.96
2025-12-14,Amazon ECS,us-west-2,2.24,9.98
2025-12-14,Amazon ECS,ap-northeast-1,1.12,4.99
2025-12-14,AWS CloudTrail,us-east-1,4.42,16.57
2025-12-14,AWS CloudTrail,us-west-2,2.94,11.05
2025-12-14,AWS CloudTrail,ap-northeast-1,1.47,5.52
2025-12-14,Amazon CloudWatch,us-east-1,2.92,8.61
2025-12-14,Amazon CloudWatch,us-west-2,1.95,5.74
2025-12-14,Amazon CloudWatch,ap-northeast-1,0.97,2.87
2025-12-14,AWS KMS,us-east-1,0.0,28.18
2025-12-14,AWS KMS,us-west-2,0.0,18.79
2025-12-14,AWS KMS,ap-northeast-1,0.0,9.39
2025-12-15,Amazon EC2,us-east-1,1.28,5.11
2025-12-15,Amazon EC2,us-west-2,0.86,3.41
2025-12-15,Amazon EC2,ap-northeast-1,0.43,1.7
2025-12-15,Amazon S3,us-east-1,3.31,46.2
2025-12-15,Amazon S3,us-west-2,2.21,30.8
2025-12-15,Amazon S3,ap-northeast-1,1.1,15.4
2025-12-15,Amazon RDS,us-east-1,4.58,22.43
2025-12-15,Amazon RDS,us-west-2,3.06,14.95
2025-12-15,Amazon RDS,ap-northeast-1,1.53,7.47
2025-12-15,AWS Lambda,us-east-1,2.52,33.88
2025-12-15,AWS Lambda,us-west-2,1.68,22.58
2025-12-15,AWS Lambda,ap-northeast-1,0.84,11.29
2025-12-15,Amazon CloudFront,us-east-1,4.18,21.57
2025-12-15,Amazon CloudFront,us-west-2,2.79,14.38
2025-12-15,Amazon CloudFront,ap-northeast-1,1.39,7.19
2025-12-15,Amazon DynamoDB,us-east-1,2.55,28.0
2025-12-15,Amazon DynamoDB,us-west-2,1.7,18.67
2025-12-15,Amazon DynamoDB,ap-northeast-1,0.85,9.33
2025-12-15,Amazon EBS,us-east-1,3.33,23.67
2025-12-15,Amazon EBS,us-west-2,2.22,15.78
2025-12-15,Amazon EBS,ap-northeast-1,1.11,7.89
2025-12-15,Amazon VPC,us-east-1,2.32,38.8
2025-12-15,Amazon VPC,us-west-2,1.55,25.87
2025-12-15,Amazon VPC,ap-northeast-1,0.77,12.93
2025-12-15,Amazon Route 53,us-east-1,4.32,29.77
2025-12-15,Amazon Route 53,us-west-2,2.88,19.85
2025-12-15,Amazon Route 53,ap-northeast-1,1.44,9.92
2025-12-15,Amazon SNS,us-east-1,5.08,21.14
2025-12-15,Amazon SNS,us-west-2,3.39,14.09
2025-12-15,Amazon SNS,ap-northeast-1,1.69,7.04
2025-12-15,Amazon SQS,us-east-1,4.93,30.43
2025-12-15,Amazon SQS,us-west-2,3.29,20.28
2025-12-15,Amazon SQS,ap-northeast-1,1.64,10.14
2025-12-15,AWS Glue,us-east-1,7.41,13.07
2025-12-15,AWS Glue,us-west-2,4.94,8.72
2025-12-15,AWS Glue,ap-northeast-1,2.47,4.36
2025-12-15,Amazon Redshift,us-east-1,1.47,29.19
2025-12-15,Amazon Redshift,us-west-2,0.98,19.46
2025-12-15,Amazon Redshift,ap-northeast-1,0.49,9.73
2025-12-15,Amazon Athena,us-east-1,3.1,44.5
2025-12-15,Amazon Athena,us-west-2,2.06,29.67
2025-12-15,Amazon Athena,ap-northeast-1,1.03,14.83
2025-12-15,AWS Step Functions,us-east-1,1.5,34.05
2025-12-15,AWS Step Functions,us-west-2,1.0,22.7
2025-12-15,AWS Step Functions,ap-northeast-1,0.5,11.35
2025-12-15,Amazon EKS,us-east-1,4.25,32.05
2025-12-15,Amazon EKS,us-west-2,2.83,21.36
2025-12-15,Amazon EKS,ap-northeast-1,1.42,10.68
2025-12-15,Amazon ECS,us-east-1,1.06,39.08
2025-12-15,Amazon ECS,us-west-2,0.71,26.05
2025-12-15,Amazon ECS,ap-northeast-1,0.35,13.03
2025-12-15,AWS CloudTrail,us-east-1,4.34,31.0
2025-12-15,AWS CloudTrail,us-west-2,2.9,20.66
2025-12-15,AWS CloudTrail,ap-northeast-1,1.45,10.33
2025-12-15,Amazon CloudWatch,us-east-1,2.81,27.26
2025-12-15,Amazon CloudWatch,us-west-2,1.87,18.17
2025-12-15,Amazon CloudWatch,ap-northeast-1,0.94,9.09
2025-12-15,AWS KMS,us-east-1,2.38,31.41
2025-12-15,AWS KMS,us-west-2,1.59,20.94
2025-12-15,AWS KMS,ap-northeast-1,0.79,10.47
2025-12-16,Amazon EC2,us-east-1,2.54,16.52
2025-12-16,Amazon EC2,us-west-2,1.7,11.01
2025-12-16,Amazon EC2,ap-northeast-1,0.85,5.5
2025-12-16,Amazon S3,us-east-1,0.93,17.48
2025-12-16,Amazon S3,us-west-2,0.62,11.65
2025-12-16,Amazon S3,ap-northeast-1,0.31,5.83
2025-12-16,Amazon RDS,us-east-1,2.83,24.73
2025-12-16,Amazon RDS,us-west-2,1.89,16.49
2025-12-16,Amazon RDS,ap-northeast-1,0.94,8.24
2025-12-16,AWS Lambda,us-east-1,2.83,30.01
